id,cow_id,collar_id,total_eating,total_rumination,total_other,observation_time,server_time,hour_complete,alert_processed,local_id
344072,328,229,30,7,2,2018-07-31 21:59:59+01,2018-07-31 22:05:13.565901+01,t,t,26
344298,328,229,6,11,22,2018-07-31 22:59:59+01,2018-07-31 23:05:13.271702+01,t,t,26
344503,328,229,13,3,23,2018-07-31 23:59:59+01,2018-08-01 00:05:10.789404+01,t,t,26
344597,328,229,0,0,40,2018-08-01 00:59:59+01,2018-08-01 00:55:09.007304+01,t,t,26
344824,328,229,0,21,18,2018-08-01 01:59:59+01,2018-08-01 01:55:10.386305+01,t,t,26
345056,328,229,33,4,2,2018-08-01 02:59:59+01,2018-08-01 02:55:09.286507+01,t,t,26
345289,328,229,14,11,14,2018-08-01 03:59:59+01,2018-08-01 03:55:09.230507+01,t,t,26
345712,328,229,6,6,27,2018-08-01 04:59:59+01,2018-08-01 05:10:15.850808+01,t,t,26
345905,328,229,0,24,15,2018-08-01 05:59:59+01,2018-08-01 06:05:14.394908+01,t,t,26
346100,328,229,5,11,23,2018-08-01 06:59:59+01,2018-08-01 07:05:09.82251+01,t,t,26
346342,328,229,14,3,22,2018-08-01 07:59:59+01,2018-08-01 08:05:11.18861+01,t,t,26
346568,328,229,12,0,27,2018-08-01 08:59:59+01,2018-08-01 09:05:12.187712+01,t,t,26
346769,328,229,6,28,5,2018-08-01 09:59:59+01,2018-08-01 10:05:09.040013+01,t,t,26
346878,328,229,6,12,21,2018-08-01 10:59:59+01,2018-08-01 10:55:10.567914+01,t,t,26
347114,328,229,2,26,11,2018-08-01 11:59:59+01,2018-08-01 11:55:09.522414+01,t,t,26
347345,328,229,0,0,39,2018-08-01 12:59:59+01,2018-08-01 12:55:09.990314+01,t,t,26
347567,328,229,0,0,39,2018-08-01 13:59:59+01,2018-08-01 13:55:11.427716+01,t,t,26
347802,328,229,26,0,13,2018-08-01 14:59:59+01,2018-08-01 14:55:11.403316+01,t,t,26
348151,328,229,20,4,16,2018-08-01 15:59:59+01,2018-08-01 16:05:12.479318+01,t,t,26
348380,328,229,5,19,15,2018-08-01 16:59:59+01,2018-08-01 17:05:12.791018+01,t,t,26
348585,328,229,20,1,18,2018-08-01 17:59:59+01,2018-08-01 18:05:11.766319+01,t,t,26
348802,328,229,26,4,9,2018-08-01 18:59:59+01,2018-08-01 19:05:11.131219+01,t,t,26
349055,328,229,0,7,32,2018-08-01 19:59:59+01,2018-08-01 20:05:12.477721+01,t,t,26
349302,328,229,1,17,21,2018-08-01 20:59:59+01,2018-08-01 21:05:13.238054+01,t,t,26
349419,328,229,2,9,28,2018-08-01 21:59:59+01,2018-08-01 21:55:13.398522+01,t,t,26
349653,328,229,10,25,5,2018-08-01 22:59:59+01,2018-08-01 22:55:14.881051+01,t,t,26
349889,328,229,18,0,21,2018-08-01 23:59:59+01,2018-08-01 23:55:13.942124+01,t,t,26
350111,328,229,4,4,31,2018-08-02 00:59:59+01,2018-08-02 00:55:12.606725+01,t,t,26
350350,328,229,21,11,7,2018-08-02 01:59:59+01,2018-08-02 01:55:15.935626+01,t,t,26
350638,328,229,25,0,14,2018-08-02 02:59:59+01,2018-08-02 03:05:11.969127+01,t,t,26
350897,328,229,5,29,5,2018-08-02 03:59:59+01,2018-08-02 04:05:12.109428+01,t,t,26
351146,328,229,6,6,27,2018-08-02 04:59:59+01,2018-08-02 05:10:13.900728+01,t,t,26
351337,328,229,11,22,6,2018-08-02 05:59:59+01,2018-08-02 06:05:11.05543+01,t,t,26
351589,328,229,6,12,21,2018-08-02 06:59:59+01,2018-08-02 07:05:11.89823+01,t,t,26
351788,328,229,0,13,26,2018-08-02 07:59:59+01,2018-08-02 08:05:10.782733+01,t,t,26
352102,328,229,1,17,22,2018-08-02 08:59:59+01,2018-08-02 09:15:09.524733+01,t,t,26
352120,328,229,7,0,32,2018-08-02 09:59:59+01,2018-08-02 09:55:09.878733+01,t,t,26
352447,328,229,2,10,27,2018-08-02 10:59:59+01,2018-08-02 10:55:14.476733+01,t,t,26
352762,328,229,0,0,39,2018-08-02 11:59:59+01,2018-08-02 11:55:12.169633+01,t,t,26
353068,328,229,20,0,19,2018-08-02 12:59:59+01,2018-08-02 12:55:11.125434+01,t,t,26
353392,328,229,26,4,9,2018-08-02 13:59:59+01,2018-08-02 13:55:12.221635+01,t,t,26
353859,328,229,1,31,7,2018-08-02 14:59:59+01,2018-08-02 15:05:12.474936+01,t,t,26
354225,328,229,6,15,18,2018-08-02 15:59:59+01,2018-08-02 16:05:11.337536+01,t,t,26
354620,328,229,24,0,15,2018-08-02 16:59:59+01,2018-08-02 17:05:16.984938+01,t,t,26
354909,328,229,11,16,12,2018-08-02 17:59:59+01,2018-08-02 18:05:16.257338+01,t,t,26
355155,328,229,0,0,39,2018-08-02 18:59:59+01,2018-08-02 19:05:14.105539+01,t,t,26
355521,328,229,0,1,39,2018-08-02 19:59:59+01,2018-08-02 20:05:09.655339+01,t,t,26
355710,328,229,26,4,9,2018-08-02 20:59:59+01,2018-08-02 20:55:09.20334+01,t,t,26
356183,328,229,24,6,9,2018-08-02 21:59:59+01,2018-08-02 22:05:09.324941+01,t,t,26
356324,328,229,0,39,0,2018-08-02 22:59:59+01,2018-08-02 22:55:10.094942+01,t,t,26
356670,328,229,5,8,26,2018-08-02 23:59:59+01,2018-08-02 23:55:12.485942+01,t,t,26
356904,328,229,8,1,30,2018-08-03 00:59:59+01,2018-08-03 00:55:08.645543+01,t,t,26
357377,328,229,33,0,6,2018-08-03 01:59:59+01,2018-08-03 02:05:13.924244+01,t,t,26
357611,328,229,12,21,6,2018-08-03 02:59:59+01,2018-08-03 03:05:11.727645+01,t,t,26
358106,328,229,9,18,12,2018-08-03 03:59:59+01,2018-08-03 04:05:13.462747+01,t,t,26
358404,328,229,11,6,22,2018-08-03 04:59:59+01,2018-08-03 05:10:16.485147+01,t,t,26
358615,328,229,9,16,14,2018-08-03 05:59:59+01,2018-08-03 06:05:15.593948+01,t,t,26
358830,328,229,2,4,34,2018-08-03 06:59:59+01,2018-08-03 07:05:08.725649+01,t,t,26
358966,328,229,0,16,23,2018-08-03 07:59:59+01,2018-08-03 07:55:09.90765+01,t,t,26
359231,328,229,10,23,6,2018-08-03 08:59:59+01,2018-08-03 08:55:10.03595+01,t,t,26
359545,328,229,10,0,29,2018-08-03 09:59:59+01,2018-08-03 09:55:13.31285+01,t,t,26
359756,328,229,0,0,39,2018-08-03 10:59:59+01,2018-08-03 10:55:11.194652+01,t,t,26
360005,328,229,0,19,20,2018-08-03 11:59:59+01,2018-08-03 11:55:10.839852+01,t,t,26
360441,328,229,14,16,9,2018-08-03 12:59:59+01,2018-08-03 13:05:13.543053+01,t,t,26
360712,328,229,12,10,17,2018-08-03 13:59:59+01,2018-08-03 14:05:15.050604+01,t,t,26
360916,328,229,9,9,21,2018-08-03 14:59:59+01,2018-08-03 15:05:12.573055+01,t,t,26
361220,328,229,18,3,18,2018-08-03 15:59:59+01,2018-08-03 16:05:15.607355+01,t,t,26
361454,328,229,0,8,31,2018-08-03 16:59:59+01,2018-08-03 17:05:15.082155+01,t,t,26
361648,328,229,0,0,39,2018-08-03 17:59:59+01,2018-08-03 17:55:12.591356+01,t,t,26
362050,328,229,36,0,3,2018-08-03 18:59:59+01,2018-08-03 18:55:13.134756+01,t,t,26
362453,328,229,39,0,0,2018-08-03 19:59:59+01,2018-08-03 20:00:17.960758+01,t,t,26
362681,328,229,13,9,18,2018-08-03 20:59:59+01,2018-08-03 21:00:10.759658+01,t,t,26
362967,328,229,26,9,4,2018-08-03 21:59:59+01,2018-08-03 22:00:11.386459+01,t,t,26
363232,328,229,15,14,10,2018-08-03 22:59:59+01,2018-08-03 23:00:09.48906+01,t,t,26
363585,328,229,10,13,16,2018-08-03 23:59:59+01,2018-08-04 00:00:16.38066+01,t,t,26
363983,328,229,1,19,19,2018-08-04 00:59:59+01,2018-08-04 01:10:11.408361+01,t,t,26
364254,328,229,25,0,14,2018-08-04 01:59:59+01,2018-08-04 02:10:10.754361+01,t,t,26
364511,328,229,34,3,2,2018-08-04 02:59:59+01,2018-08-04 03:10:13.384692+01,t,t,26
364829,328,229,7,26,6,2018-08-04 03:59:59+01,2018-08-04 04:10:11.319362+01,t,t,26
364993,328,229,0,33,6,2018-08-04 04:59:59+01,2018-08-04 05:00:15.607163+01,t,t,26
365274,328,229,19,7,13,2018-08-04 05:59:59+01,2018-08-04 06:00:14.933364+01,t,t,26
365644,328,229,0,1,38,2018-08-04 06:59:59+01,2018-08-04 07:10:09.480364+01,t,t,26
365834,328,229,0,19,20,2018-08-04 07:59:59+01,2018-08-04 08:00:15.421665+01,t,t,26
366229,328,229,0,32,7,2018-08-04 08:59:59+01,2018-08-04 09:10:11.713065+01,t,t,26
366389,328,229,15,0,24,2018-08-04 09:59:59+01,2018-08-04 10:00:15.234966+01,t,t,26
366660,328,229,2,36,1,2018-08-04 10:59:59+01,2018-08-04 11:00:16.230068+01,t,t,26
367087,328,229,0,11,28,2018-08-04 11:59:59+01,2018-08-04 12:10:14.072768+01,t,t,26
367347,328,229,0,0,39,2018-08-04 12:59:59+01,2018-08-04 13:10:12.51167+01,t,t,26
367639,328,229,31,0,8,2018-08-04 13:59:59+01,2018-08-04 14:10:12.36457+01,t,t,26
367905,328,229,32,6,2,2018-08-04 14:59:59+01,2018-08-04 15:10:11.69787+01,t,t,26
368100,328,229,9,10,20,2018-08-04 15:59:59+01,2018-08-04 16:00:17.882671+01,t,t,26
368389,328,229,0,33,6,2018-08-04 16:59:59+01,2018-08-04 17:00:19.044771+01,t,t,26
368667,328,229,6,0,33,2018-08-04 17:59:59+01,2018-08-04 18:00:17.581772+01,t,t,26
368927,328,229,33,6,0,2018-08-04 18:59:59+01,2018-08-04 19:00:16.418672+01,t,t,26
369223,328,229,18,18,3,2018-08-04 19:59:59+01,2018-08-04 20:00:17.165373+01,t,t,26
369510,328,229,24,0,15,2018-08-04 20:59:59+01,2018-08-04 21:00:17.055246+01,t,t,26
369890,328,229,1,31,7,2018-08-04 21:59:59+01,2018-08-04 22:10:10.361575+01,t,t,26
370174,328,229,4,8,28,2018-08-04 22:59:59+01,2018-08-04 23:10:10.114976+01,t,t,26
370479,328,229,27,0,12,2018-08-04 23:59:59+01,2018-08-05 00:20:09.970877+01,t,t,26
370735,328,229,0,0,39,2018-08-05 00:59:59+01,2018-08-05 01:10:10.093177+01,t,t,26
371026,328,229,0,14,25,2018-08-05 01:59:59+01,2018-08-05 02:10:10.869778+01,t,t,26
371191,328,229,39,0,0,2018-08-05 02:59:59+01,2018-08-05 03:00:15.097314+01,t,t,26
371400,328,229,6,23,10,2018-08-05 03:59:59+01,2018-08-05 04:00:08.509479+01,t,t,26
371759,328,229,0,3,36,2018-08-05 04:59:59+01,2018-08-05 05:00:15.19088+01,t,t,26
372037,328,229,0,34,5,2018-08-05 05:59:59+01,2018-08-05 06:00:15.578581+01,t,t,26
372321,328,229,7,15,17,2018-08-05 06:59:59+01,2018-08-05 07:00:14.350481+01,t,t,26
372538,328,229,1,38,0,2018-08-05 07:59:59+01,2018-08-05 08:00:10.564682+01,t,t,26
372819,328,229,11,2,26,2018-08-05 08:59:59+01,2018-08-05 09:00:10.844883+01,t,t,26
373281,328,229,0,0,39,2018-08-05 09:59:59+01,2018-08-05 10:10:11.614183+01,t,t,26
373519,328,229,9,9,21,2018-08-05 10:59:59+01,2018-08-05 11:10:11.750084+01,t,t,26
373844,328,229,2,36,1,2018-08-05 11:59:59+01,2018-08-05 12:10:12.567485+01,t,t,26
374120,328,229,23,6,11,2018-08-05 12:59:59+01,2018-08-05 13:10:12.059485+01,t,t,26
374304,328,229,16,0,23,2018-08-05 13:59:59+01,2018-08-05 14:00:17.971986+01,t,t,26
374508,328,229,0,14,25,2018-08-05 14:59:59+01,2018-08-05 15:00:11.765686+01,t,t,26
374775,328,229,16,10,13,2018-08-05 15:59:59+01,2018-08-05 16:00:11.592989+01,t,t,26
375070,328,229,38,0,1,2018-08-05 16:59:59+01,2018-08-05 17:00:13.44549+01,t,t,26
375341,328,229,18,15,6,2018-08-05 17:59:59+01,2018-08-05 18:00:11.07399+01,t,t,26
375616,328,229,2,4,33,2018-08-05 18:59:59+01,2018-08-05 19:00:09.887191+01,t,t,26
375917,328,229,0,5,34,2018-08-05 19:59:59+01,2018-08-05 20:00:13.512393+01,t,t,26
376200,328,229,4,15,21,2018-08-05 20:59:59+01,2018-08-05 21:00:11.503393+01,t,t,26
376668,328,229,25,0,14,2018-08-05 21:59:59+01,2018-08-05 22:10:11.488994+01,t,t,26
376937,328,229,19,10,10,2018-08-05 22:59:59+01,2018-08-05 23:10:10.796594+01,t,t,26
377235,328,229,17,0,22,2018-08-05 23:59:59+01,2018-08-06 00:10:12.170596+01,t,t,26
377250,328,229,28,5,6,2018-08-06 00:59:59+01,2018-08-06 00:50:07.954697+01,t,t,26
377594,328,229,26,7,7,2018-08-06 01:59:59+01,2018-08-06 02:00:10.412399+01,t,t,26
377865,328,229,1,38,0,2018-08-06 02:59:59+01,2018-08-06 03:00:09.517399+01,t,t,26
378171,328,229,3,9,27,2018-08-06 03:59:59+01,2018-08-06 04:00:08.4366+01,t,t,26
378450,328,229,0,12,27,2018-08-06 04:59:59+01,2018-08-06 05:00:10.2794+01,t,t,26
378812,328,229,36,3,0,2018-08-06 05:59:59+01,2018-08-06 06:00:15.367401+01,t,t,26
379003,328,229,11,28,0,2018-08-06 06:59:59+01,2018-08-06 07:00:08.648202+01,t,t,26
379371,328,229,6,31,2,2018-08-06 07:59:59+01,2018-08-06 08:00:16.518903+01,t,t,26
379756,328,229,1,0,38,2018-08-06 08:59:59+01,2018-08-06 09:10:12.036704+01,t,t,26
380044,328,229,13,13,13,2018-08-06 09:59:59+01,2018-08-06 10:10:11.634204+01,t,t,26
380291,328,229,2,20,17,2018-08-06 10:59:59+01,2018-08-06 11:10:12.313205+01,t,t,26
380360,328,229,8,12,19,2018-08-06 11:59:59+01,2018-08-06 11:50:12.612705+01,t,t,26
380705,328,229,26,11,2,2018-08-06 12:59:59+01,2018-08-06 13:00:10.656606+01,t,t,26
381024,328,229,15,0,24,2018-08-06 13:59:59+01,2018-08-06 14:00:14.256007+01,t,t,26
381273,328,229,9,22,8,2018-08-06 14:59:59+01,2018-08-06 15:00:12.669293+01,t,t,26
381614,328,229,26,2,12,2018-08-06 15:59:59+01,2018-08-06 16:00:17.097509+01,t,t,26
381890,328,229,3,17,19,2018-08-06 16:59:59+01,2018-08-06 17:00:18.29851+01,t,t,26
382172,328,229,28,2,9,2018-08-06 17:59:59+01,2018-08-06 18:00:17.225211+01,t,t,26
382379,328,229,22,0,17,2018-08-06 18:59:59+01,2018-08-06 19:00:09.962111+01,t,t,26
382747,328,229,25,0,14,2018-08-06 19:59:59+01,2018-08-06 20:00:18.411012+01,t,t,26
383126,328,229,11,3,25,2018-08-06 20:59:59+01,2018-08-06 21:10:12.948213+01,t,t,26
383396,328,229,4,8,28,2018-08-06 21:59:59+01,2018-08-06 22:10:09.953314+01,t,t,26
383689,328,229,12,1,26,2018-08-06 22:59:59+01,2018-08-06 23:10:12.700216+01,t,t,26
383708,328,229,34,0,5,2018-08-06 23:59:59+01,2018-08-06 23:50:10.657216+01,t,t,26
384113,328,229,32,0,7,2018-08-07 00:59:59+01,2018-08-07 01:00:14.090817+01,t,t,26
384390,328,229,32,0,7,2018-08-07 01:59:59+01,2018-08-07 02:00:16.297617+01,t,t,26
384649,328,229,22,0,17,2018-08-07 02:59:59+01,2018-08-07 03:00:15.092019+01,t,t,26
384955,328,229,14,0,25,2018-08-07 03:59:59+01,2018-08-07 04:00:14.696019+01,t,t,26
385182,328,229,31,0,8,2018-08-07 04:59:59+01,2018-08-07 05:00:11.63572+01,t,t,26
385506,328,229,25,2,13,2018-08-07 05:59:59+01,2018-08-07 06:00:14.584222+01,t,t,26
385921,328,229,21,0,18,2018-08-07 06:59:59+01,2018-08-07 07:20:09.358522+01,t,t,26
386185,328,229,22,5,12,2018-08-07 07:59:59+01,2018-08-07 08:10:12.934524+01,t,t,26
386461,328,229,1,26,12,2018-08-07 08:59:59+01,2018-08-07 09:10:11.972524+01,t,t,26
386736,328,229,2,0,37,2018-08-07 09:59:59+01,2018-08-07 10:10:11.805525+01,t,t,26
386764,328,229,12,16,11,2018-08-07 10:59:59+01,2018-08-07 10:50:12.863026+01,t,t,26
387174,328,229,4,16,19,2018-08-07 11:59:59+01,2018-08-07 12:00:16.527726+01,t,t,26
387464,328,229,38,1,0,2018-08-07 12:59:59+01,2018-08-07 13:00:16.983427+01,t,t,26
387740,328,229,25,0,14,2018-08-07 13:59:59+01,2018-08-07 14:00:18.060928+01,t,t,26
387950,328,229,12,3,24,2018-08-07 14:59:59+01,2018-08-07 15:00:12.050028+01,t,t,26
388221,328,229,15,0,24,2018-08-07 15:59:59+01,2018-08-07 16:00:11.685429+01,t,t,26
388508,328,229,28,0,12,2018-08-07 16:59:59+01,2018-08-07 17:00:13.69523+01,t,t,26
388835,328,229,18,10,11,2018-08-07 17:59:59+01,2018-08-07 18:00:15.772931+01,t,t,26
389052,328,229,17,11,11,2018-08-07 18:59:59+01,2018-08-07 19:00:08.426831+01,t,t,26
389518,328,229,15,15,9,2018-08-07 19:59:59+01,2018-08-07 20:10:12.212632+01,t,t,26
389793,328,229,13,3,23,2018-08-07 20:59:59+01,2018-08-07 21:10:11.697033+01,t,t,26
389824,328,229,10,8,21,2018-08-07 21:59:59+01,2018-08-07 21:50:11.370334+01,t,t,26
390109,328,229,0,17,22,2018-08-07 22:59:59+01,2018-08-07 22:50:11.678534+01,t,t,26
390449,328,229,22,0,18,2018-08-07 23:59:59+01,2018-08-08 00:00:09.915436+01,t,t,26
390769,328,229,29,0,10,2018-08-08 00:59:59+01,2018-08-08 01:00:12.827836+01,t,t,26
391071,328,229,15,0,24,2018-08-08 01:59:59+01,2018-08-08 02:00:16.165537+01,t,t,26
391319,328,229,21,1,17,2018-08-08 02:59:59+01,2018-08-08 03:00:14.115938+01,t,t,26
391622,328,229,4,16,19,2018-08-08 03:59:59+01,2018-08-08 04:00:14.252039+01,t,t,26
391915,328,229,12,8,19,2018-08-08 04:59:59+01,2018-08-08 05:00:16.137839+01,t,t,26
392117,328,229,3,14,22,2018-08-08 05:59:59+01,2018-08-08 06:00:10.17804+01,t,t,26
392589,328,229,24,0,15,2018-08-08 06:59:59+01,2018-08-08 07:10:12.81874+01,t,t,26
392858,328,229,0,34,5,2018-08-08 07:59:59+01,2018-08-08 08:10:13.359541+01,t,t,26
392877,328,229,1,23,15,2018-08-08 08:59:59+01,2018-08-08 08:50:09.467942+01,t,t,26
393154,328,229,18,1,20,2018-08-08 09:59:59+01,2018-08-08 09:50:09.762742+01,t,t,26
393564,328,229,5,19,15,2018-08-08 10:59:59+01,2018-08-08 11:00:18.194144+01,t,t,26
393867,328,229,34,0,5,2018-08-08 11:59:59+01,2018-08-08 12:00:17.537144+01,t,t,26
394088,328,229,24,3,12,2018-08-08 12:59:59+01,2018-08-08 13:00:12.818344+01,t,t,26
394385,328,229,7,22,10,2018-08-08 13:59:59+01,2018-08-08 14:00:14.719545+01,t,t,26
394623,328,229,2,12,26,2018-08-08 14:59:59+01,2018-08-08 15:00:12.313146+01,t,t,26
394895,328,229,27,0,12,2018-08-08 15:59:59+01,2018-08-08 16:00:08.752247+01,t,t,26
395247,328,229,3,34,2,2018-08-08 16:59:59+01,2018-08-08 17:00:17.474047+01,t,t,26
395642,328,229,38,0,1,2018-08-08 17:59:59+01,2018-08-08 18:10:14.454948+01,t,t,26
395894,328,229,9,0,30,2018-08-08 18:59:59+01,2018-08-08 19:10:15.185649+01,t,t,26
395936,328,229,10,9,20,2018-08-08 19:59:59+01,2018-08-08 19:50:14.314149+01,t,t,26
396215,328,229,0,28,11,2018-08-08 20:59:59+01,2018-08-08 20:50:11.727351+01,t,t,26
396639,328,229,0,20,19,2018-08-08 21:59:59+01,2018-08-08 22:00:17.467351+01,t,t,26
397014,328,229,27,1,11,2018-08-08 22:59:59+01,2018-08-08 23:00:19.012752+01,t,t,26
397296,328,229,20,0,19,2018-08-08 23:59:59+01,2018-08-09 00:00:09.567953+01,t,t,26
397699,328,229,0,24,16,2018-08-09 00:59:59+01,2018-08-09 01:00:09.640954+01,t,t,26
398126,328,229,18,0,21,2018-08-09 01:59:59+01,2018-08-09 02:00:10.841955+01,t,t,26
398549,328,229,22,0,17,2018-08-09 02:59:59+01,2018-08-09 03:00:09.828056+01,t,t,26
398976,328,229,17,14,8,2018-08-09 03:59:59+01,2018-08-09 04:00:09.144956+01,t,t,26
399524,328,229,14,16,9,2018-08-09 04:59:59+01,2018-08-09 05:10:15.079557+01,t,t,26
400013,328,229,9,10,20,2018-08-09 05:59:59+01,2018-08-09 06:10:14.661758+01,t,t,26
400113,328,229,11,16,12,2018-08-09 06:59:59+01,2018-08-09 06:50:13.560258+01,t,t,26
400496,328,229,16,0,23,2018-08-09 07:59:59+01,2018-08-09 07:50:12.787259+01,t,t,26
400978,328,229,6,11,22,2018-08-09 08:59:59+01,2018-08-09 09:00:12.12976+01,t,t,26
401384,328,229,10,12,17,2018-08-09 09:59:59+01,2018-08-09 10:00:11.18036+01,t,t,26
401746,328,229,9,5,25,2018-08-09 10:59:59+01,2018-08-09 11:00:10.902861+01,t,t,26
402227,328,229,33,0,6,2018-08-09 11:59:59+01,2018-08-09 12:00:17.121962+01,t,t,26
402779,328,229,7,11,21,2018-08-09 12:59:59+01,2018-08-09 13:10:12.744962+01,t,t,26
402968,328,229,0,7,32,2018-08-09 13:59:59+01,2018-08-09 14:00:08.990763+01,t,t,26
403475,328,229,19,12,8,2018-08-09 14:59:59+01,2018-08-09 15:00:19.239265+01,t,t,26
404000,328,229,0,29,10,2018-08-09 15:59:59+01,2018-08-09 16:10:11.852265+01,t,t,26
404325,328,229,32,1,7,2018-08-09 16:59:59+01,2018-08-09 17:10:09.345265+01,t,t,26
404475,328,229,33,0,6,2018-08-09 17:59:59+01,2018-08-09 17:50:11.949566+01,t,t,26
405002,328,229,4,0,35,2018-08-09 18:59:59+01,2018-08-09 19:00:14.825967+01,t,t,26
405411,328,229,13,13,13,2018-08-09 19:59:59+01,2018-08-09 20:00:16.890568+01,t,t,26
405813,328,229,2,14,23,2018-08-09 20:59:59+01,2018-08-09 21:00:16.508968+01,t,t,26
406236,328,229,25,0,14,2018-08-09 21:59:59+01,2018-08-09 22:00:16.775169+01,t,t,26
406526,328,229,0,0,39,2018-08-09 22:59:59+01,2018-08-09 23:00:09.77767+01,t,t,26
406989,328,229,18,17,4,2018-08-09 23:59:59+01,2018-08-10 00:00:16.820072+01,t,t,26
407352,328,229,2,2,35,2018-08-10 00:59:59+01,2018-08-10 01:00:17.043072+01,t,t,26
407718,328,229,0,19,21,2018-08-10 01:59:59+01,2018-08-10 02:00:16.353872+01,t,t,26
408069,328,229,25,5,9,2018-08-10 02:59:59+01,2018-08-10 03:00:15.688373+01,t,t,26
408632,328,229,10,23,6,2018-08-10 03:59:59+01,2018-08-10 04:10:11.721574+01,t,t,26
408744,328,229,14,11,14,2018-08-10 04:59:59+01,2018-08-10 04:50:12.405974+01,t,t,26
409155,328,229,0,25,14,2018-08-10 05:59:59+01,2018-08-10 05:55:10.173474+01,t,t,26
409710,328,229,8,3,28,2018-08-10 06:59:59+01,2018-08-10 07:05:13.645975+01,t,t,26
410127,328,229,17,8,14,2018-08-10 07:59:59+01,2018-08-10 08:05:16.141975+01,t,t,26
410525,328,229,0,39,0,2018-08-10 08:59:59+01,2018-08-10 09:05:17.977975+01,t,t,26
410855,328,229,3,15,21,2018-08-10 09:59:59+01,2018-08-10 10:05:14.281577+01,t,t,26
411145,328,229,6,13,20,2018-08-10 10:59:59+01,2018-08-10 11:05:13.092679+01,t,t,26
411540,328,229,32,0,7,2018-08-10 11:59:59+01,2018-08-10 12:05:16.53168+01,t,t,26
411877,328,229,12,13,14,2018-08-10 12:59:59+01,2018-08-10 13:05:15.754481+01,t,t,26
412226,328,229,0,27,12,2018-08-10 13:59:59+01,2018-08-10 14:05:16.705182+01,t,t,26
412343,328,229,0,18,21,2018-08-10 14:59:59+01,2018-08-10 14:55:10.945782+01,t,t,26
412663,328,229,18,0,21,2018-08-10 15:59:59+01,2018-08-10 15:55:11.867983+01,t,t,26
413017,328,229,8,20,11,2018-08-10 16:59:59+01,2018-08-10 16:55:17.992085+01,t,t,26
413490,328,229,24,0,16,2018-08-10 17:59:59+01,2018-08-10 18:05:13.136485+01,t,t,26
413742,328,229,8,18,13,2018-08-10 18:59:59+01,2018-08-10 19:05:10.952386+01,t,t,26
414282,328,229,13,12,14,2018-08-10 19:59:59+01,2018-08-10 20:15:10.086387+01,t,t,26
414622,328,229,7,8,24,2018-08-10 20:59:59+01,2018-08-10 21:05:10.424088+01,t,t,26
415013,328,229,26,0,13,2018-08-10 21:59:59+01,2018-08-10 22:05:10.631188+01,t,t,26
415456,328,229,0,5,34,2018-08-10 22:59:59+01,2018-08-10 23:05:17.00529+01,t,t,26
415811,328,229,14,1,24,2018-08-10 23:59:59+01,2018-08-11 00:05:12.068227+01,t,t,26
416204,328,229,3,0,36,2018-08-11 00:59:59+01,2018-08-11 01:05:13.494391+01,t,t,26
416423,328,229,8,20,11,2018-08-11 01:59:59+01,2018-08-11 01:55:14.076292+01,t,t,26
416995,328,229,6,19,14,2018-08-11 02:59:59+01,2018-08-11 03:05:15.527292+01,t,t,26
417216,328,229,15,13,11,2018-08-11 03:59:59+01,2018-08-11 03:55:11.184393+01,t,t,26
417641,328,229,2,14,23,2018-08-11 04:59:59+01,2018-08-11 04:55:13.446894+01,t,t,26
418296,328,229,20,0,19,2018-08-11 05:59:59+01,2018-08-11 06:15:12.090695+01,t,t,26
418582,328,229,1,13,26,2018-08-11 06:59:59+01,2018-08-11 07:05:15.398695+01,t,t,26
418926,328,229,6,30,3,2018-08-11 07:59:59+01,2018-08-11 08:05:14.535597+01,t,t,26
419317,328,229,17,4,18,2018-08-11 08:59:59+01,2018-08-11 09:05:15.588597+01,t,t,26
419745,328,229,2,26,11,2018-08-11 09:59:59+01,2018-08-11 10:05:16.917098+01,t,t,26
420099,328,229,4,11,24,2018-08-11 10:59:59+01,2018-08-11 11:05:16.058498+01,t,t,26
420483,328,229,19,8,12,2018-08-11 11:59:59+01,2018-08-11 12:05:13.0058+01,t,t,26
420716,328,229,19,0,20,2018-08-11 12:59:59+01,2018-08-11 12:55:13.690601+01,t,t,26
421099,328,229,1,29,9,2018-08-11 13:59:59+01,2018-08-11 13:55:14.873702+01,t,t,26
421488,328,229,0,25,14,2018-08-11 14:59:59+01,2018-08-11 14:55:09.913603+01,t,t,26
422053,328,229,21,3,15,2018-08-11 15:59:59+01,2018-08-11 16:05:11.925603+01,t,t,26
422502,328,229,14,15,10,2018-08-11 16:59:59+01,2018-08-11 17:05:17.696804+01,t,t,26
422880,328,229,0,29,10,2018-08-11 17:59:59+01,2018-08-11 18:05:17.980904+01,t,t,26
423254,328,229,13,0,26,2018-08-11 18:59:59+01,2018-08-11 19:05:15.522106+01,t,t,26
423660,328,229,29,0,10,2018-08-11 19:59:59+01,2018-08-11 20:05:16.170193+01,t,t,26
423983,328,229,3,27,9,2018-08-11 20:59:59+01,2018-08-11 21:05:10.692906+01,t,t,26
448242,328,229,11,4,24,2018-08-11 21:59:59+01,2018-08-15 22:23:53.183711+01,t,t,26
448243,328,229,15,22,2,2018-08-11 22:59:59+01,2018-08-15 22:23:53.210711+01,t,t,26
448244,328,229,0,12,28,2018-08-11 23:59:59+01,2018-08-15 22:23:53.238711+01,t,t,26
448245,328,229,0,8,31,2018-08-12 00:59:59+01,2018-08-15 22:23:53.265711+01,t,t,26
