datesql,Animal_ID,Group_ID,Lactation_Num,DIM,AnimalStatus,Gynecology_Status,Yield(gr),ProdRate(gr/hr),Fat(%),Avg_Fat(%),Protein(%),Avg_Protein(%),Lactose,Avg_Lactose(%),Conductivity,Avg_Conductivity,Blood(%),Avg_Blood(%),Milking_Time(seconds),Avg_Milking_Time(seconds),SCC(*1000/ml),Avg_SCC(*1000/ml),Activity(steps/hr),ActivityDeviation(%),RestBout(#),RestPerBout(min),RestRatio(%),RestRestlessness,RestTime(min),Weight(gr)
5/11/18,26,6,3,91,Milk,Insemination,46387,1932,3.66,3.73,2.87,2.95,4.75,4.76,9.7,9.3,0.01,0.01,195,193,141579385,2482714,131,-4,6,105,44,20,628,0
5/11/18,86,6,2,126,Milk,Pregnant,48566,2023,3.4,3.26,3.24,3.32,4.41,4.4,9.7,9.3,0.05,0.03,268,269,44771332,1430822,124,-7,-1,-1,-1,-1,-1,0
5/11/18,2714,6,2,126,Milk,Insemination,45350,1889,4.21,4,2.86,2.85,4.71,4.69,8.6,9,0.71,0.15,208,189,514043,239864,182,6,5,118,39,33,589,0
6/11/18,26,6,3,92,Milk,Insemination,44185,1841,3.64,3.76,2.93,2.94,4.69,4.77,10.1,9.2,0.03,0.01,223,192,20230180,1133857,120,19,6,105,44,21,631,0
6/11/18,86,6,2,127,Milk,Pregnant,48343,2014,3.35,3.25,3.27,3.3,4.34,4.39,9.6,9.3,0.04,0.03,280,271,49773711,1620236,121,13,5,131,47,20,654,0
6/11/18,2714,6,2,127,Milk,Insemination,48415,2017,3.83,3.98,2.85,2.86,4.7,4.69,8.9,8.9,0.08,0.21,215,193,33728721,250799,185,6,5,73,25,57,363,0
7/11/18,26,6,3,93,Milk,Insemination,44692,1862,3.61,3.74,2.93,2.93,4.67,4.77,9.6,9.2,0.03,0.01,191,191,9162202,2542998,122,3,6,100,45,21,598,0
7/11/18,86,6,2,128,Milk,Pregnant,48437,2018,3.41,3.27,3.3,3.28,4.39,4.39,10.1,9.3,0.04,0.04,273,269,1836538,1581486,153,23,8,71,38,29,568,0
7/11/18,2714,6,2,128,Milk,Insemination,49177,2049,3.67,4.01,2.82,2.86,4.68,4.7,9,8.8,0.38,0.26,204,196,2636331,315876,193,12,4,102,28,50,406,0
8/11/18,26,6,3,94,Milk,Insemination,44461,1852,3.56,3.72,2.94,2.93,4.73,4.76,10.3,9.1,0.01,0.01,189,188,124738,2539837,119,0,8,106,55,15,847,0
8/11/18,86,6,2,129,Milk,Pregnant,48737,2030,3.35,3.28,3.39,3.29,4.39,4.39,9.9,9.3,0.03,0.03,289,268,233345822,1830815,108,3,6,103,49,20,619,0
8/11/18,2714,6,2,129,Milk,Insemination,46244,1926,3.78,3.94,2.89,2.86,4.63,4.7,8.8,8.8,0.39,0.21,183,197,4365156,153966,187,5,4,63,18,81,252,0
9/11/18,26,6,3,95,Milk,Insemination,46078,1919,3.98,3.7,2.93,2.93,4.75,4.75,10.8,9.1,0.02,0.01,204,189,377571899,1341739,107,1,8,89,50,17,715,0
9/11/18,86,6,2,130,Milk,Pregnant,46841,1951,3.48,3.31,3.26,3.28,4.38,4.4,9.5,9.4,0.04,0.03,260,267,8298510,1584269,138,7,-1,-1,-1,-1,-1,0
9/11/18,2714,6,2,130,Milk,Insemination,44898,1870,4.2,3.89,2.94,2.85,4.66,4.7,8.6,8.8,0.54,0.22,189,198,6295058,248687,175,13,5,80,28,52,400,0
10/11/18,26,6,3,96,Milk,Insemination,43280,1803,3.88,3.67,2.94,2.92,4.8,4.75,9.9,9.2,0.01,0.01,206,190,21428,1333145,139,56,6,78,32,33,468,0
10/11/18,86,6,2,131,Milk,Pregnant,47573,1982,3.4,3.3,3.21,3.3,4.43,4.39,9.9,9.4,0.05,0.03,273,268,4385308,2147838,132,7,7,84,45,23,589,0
10/11/18,2714,6,2,131,Milk,Insemination,49344,2056,4.12,3.89,2.83,2.85,4.69,4.69,8.6,8.7,0.46,0.23,183,194,10280164,431238,187,18,6,46,19,81,276,0
11/11/18,26,6,3,97,Milk,Insemination,41637,1734,3.77,3.71,3.07,2.93,4.78,4.74,9.9,9.3,0.01,0.01,201,190,853099,1903002,123,34,9,85,53,15,763,0
11/11/18,86,6,2,132,Milk,Pregnant,46097,1920,3.48,3.35,3.3,3.29,4.43,4.4,9.5,9.4,0.04,0.03,247,266,12050355,2005925,172,38,8,82,42,25,658,0
11/11/18,2714,6,2,132,Milk,Insemination,48832,2034,4.22,3.9,2.8,2.87,4.72,4.69,8.6,8.7,0.32,0.22,206,191,665273086,485059,202,15,6,62,26,56,373,0
12/11/18,26,6,3,98,Milk,Insemination,44396,1849,3.77,3.74,3.02,2.93,4.79,4.74,10.6,9.3,0.03,0.01,215,190,5321080,1032419,113,6,6,100,42,19,601,
12/11/18,86,6,2,133,Milk,Pregnant,49678,2069,3.43,3.37,3.28,3.28,4.43,4.4,9.6,9.4,0.04,0.03,265,261,9141131,2085442,155,27,7,76,37,30,531,
12/11/18,2714,6,2,133,Milk,Insemination,51220,2134,4.16,3.95,2.78,2.87,4.71,4.69,9.1,8.6,0.29,0.21,193,188,44565642,417097,195,9,4,96,27,53,384,0
13/11/2018,26,6,3,99,Milk,Insemination,45003,1875,3.69,3.73,2.95,2.95,4.79,4.74,11.3,9.4,0.01,0,209,191,2864176,888117,120,13,7,103,50,16,724,0
13/11/2018,86,6,2,134,Milk,Pregnant,48056,2002,3.38,3.41,3.29,3.28,4.42,4.4,9.8,9.5,0.03,0.03,278,256,51760653,2712225,156,16,5,91,34,35,454,0
13/11/2018,2714,6,2,134,Milk,Insemination,48723,2030,3.98,4.01,2.76,2.86,4.67,4.69,8.7,8.6,0.52,0.21,183,185,10423177,412317,178,-1,5,81,28,48,403,0
14/11/2018,26,6,3,100,Milk,Insemination,42298,1762,4.05,3.75,2.94,2.97,4.75,4.75,11.4,9.4,0.05,0,225,192,4365156,281942,125,20,6,97,40,22,580,0
14/11/2018,86,6,2,135,Milk,Pregnant,47007,1958,3.48,3.41,3.36,3.29,4.48,4.4,9.9,9.5,0.04,0.03,261,256,15958793,2324449,136,0,6,117,45,22,700,0
14/11/2018,2714,6,2,135,Milk,Insemination,50116,2088,4.19,4,2.94,2.84,4.73,4.69,8.9,8.6,0.64,0.18,198,183,43853089,1315605,221,35,3,58,12,133,174,0
15/11/2018,26,6,3,101,Milk,Insemination,43586,1816,3.89,3.76,3.02,2.97,4.78,4.76,9.5,9.5,0.05,0.01,199,191,14689256,281942,106,-6,8,60,33,26,480,0
15/11/2018,86,6,2,136,Milk,Pregnant,48810,2033,3.51,3.42,3.35,3.29,4.48,4.41,10.2,9.5,0.03,0.03,269,256,60953668,4468730,154,12,8,60,33,35,477,0
15/11/2018,2714,6,2,136,Milk,Insemination,48155,2006,4.19,4.02,3.04,2.83,4.71,4.68,8.8,8.6,0.6,0.21,200,179,21777088,1070602,216,32,3,110,23,67,330,0
16/11/2018,26,6,3,102,Milk,Insemination,44258,1844,4,3.82,2.92,2.98,4.78,4.77,10.1,9.6,0.02,0.01,229,195,38636688,271574,113,13,8,80,45,18,643,0
16/11/2018,86,6,2,137,Milk,Pregnant,47587,1982,3.32,3.43,3.25,3.3,4.4,4.42,9.4,9.5,0.04,0.03,259,252,14723132,5304210,157,17,5,106,37,29,529,0
16/11/2018,2714,6,2,137,Milk,Insemination,46065,1919,4.01,4.09,2.86,2.85,4.71,4.69,9,8.6,0.32,0.25,193,179,187931754,2440770,174,-1,5,94,33,42,472,0
17/11/2018,26,6,3,103,Milk,Insemination,43590,1816,3.75,3.87,2.97,2.98,4.76,4.78,9.4,9.5,0.02,0.01,199,196,2192805,390105,125,14,7,94,45,20,658,0
17/11/2018,86,6,2,138,Milk,Pregnant,46753,1948,3.23,3.45,3.39,3.3,4.33,4.44,9.6,9.5,0.04,0.03,303,251,63973447,4526801,184,30,5,112,39,30,562,0
17/11/2018,2714,6,2,138,Milk,Insemination,49732,2072,3.97,4.15,2.89,2.87,4.65,4.7,9.1,8.6,0.23,0.21,216,181,6295058,2511376,193,5,5,49,17,90,243,0
18/11/2018,26,6,3,104,Milk,Insemination,44277,1844,3.91,3.87,3.01,2.98,4.8,4.79,10.3,9.5,0.02,0,216,197,88920,1498437,107,1,7,96,47,17,673,0
18/11/2018,86,6,2,139,Milk,Pregnant,47326,1971,3.29,3.43,3.32,3.29,4.35,4.44,9.8,9.4,0.06,0.03,275,251,44771332,4509517,146,33,7,73,36,33,513,0
18/11/2018,2714,6,2,139,Milk,Insemination,47473,1978,4.11,4.13,2.87,2.86,4.76,4.71,9.2,8.6,0.62,0.23,184,181,53579677,523147,192,4,5,84,29,48,421,0
19/11/2018,26,6,3,105,Milk,Insemination,43861,1827,3.68,3.85,2.93,2.98,4.76,4.78,9.8,9.5,0.02,0.01,194,197,517606531,1549383,119,9,8,90,49,17,721,0
19/11/2018,86,6,2,140,Milk,Pregnant,47555,1981,3.43,3.4,3.42,3.32,4.37,4.43,9.5,9.4,0.04,0.03,281,252,78704562,5335300,140,13,4,156,43,25,625,0
19/11/2018,2714,6,2,140,Milk,Insemination,50565,2106,3.81,4.1,2.87,2.87,4.67,4.7,9,8.6,0.12,0.22,189,182,22698645,3380699,178,10,5,76,26,51,378,0
20/11/2018,26,6,3,106,Milk,Insemination,39454,1643,3.7,3.85,2.98,2.97,4.77,4.78,9.1,9.5,0.02,0.01,176,199,2238720,1844667,129,26,7,77,37,27,541,0
20/11/2018,86,6,2,141,Milk,Pregnant,46443,1935,3.39,3.38,3.32,3.32,4.39,4.41,9.8,9.4,0.04,0.03,266,255,281190315,4608111,119,6,5,134,47,20,670,0
20/11/2018,2714,6,2,141,Milk,Insemination,44203,1841,3.96,4.09,2.95,2.88,4.58,4.7,8.3,8.7,0.14,0.2,168,181,281,2935536,184,-1,3,85,18,79,256,0
21/11/2018,26,6,3,107,Milk,Insemination,39568,1648,3.89,3.84,3.04,2.96,4.73,4.77,9.7,9.4,0.04,0.01,209,197,218272,973272,109,6,10,68,48,18,685,0
21/11/2018,86,6,2,142,Milk,Pregnant,45593,1899,3.48,3.38,3.35,3.34,4.46,4.41,9.6,9.4,0.04,0.03,254,256,58748942,5684816,122,4,-1,-1,-1,-1,-1,0
21/11/2018,2714,6,2,142,Milk,Insemination,46990,1957,4.19,4.04,2.91,2.89,4.72,4.7,8.9,8.7,0.72,0.19,198,180,1438798,1891825,179,12,5,74,26,54,369,0
22/11/2018,26,6,3,108,Milk,Insemination,42812,1783,4.06,3.84,2.94,2.97,4.77,4.77,9.8,9.2,0.03,0.01,187,192,8953650,684209,127,11,6,108,45,20,648,0
22/11/2018,86,6,2,143,Milk,Pregnant,45291,1887,3.74,3.38,3.35,3.35,4.38,4.4,9.6,9.4,0.05,0.03,270,256,13365952,15195626,121,-5,-1,-1,-1,-1,-1,0
22/11/2018,2714,6,2,143,Milk,Insemination,50791,2116,4.02,4.04,2.89,2.92,4.63,4.69,8.8,8.6,0.76,0.12,179,178,27925444,1190178,176,-1,3,130,27,48,391,0
23/11/2018,26,6,3,109,Milk,Insemination,41250,1718,3.9,3.82,3.07,2.98,4.76,4.76,10.1,9.2,0.02,0.01,205,189,1559551,659979,114,11,10,71,49,17,706,0
23/11/2018,86,6,2,144,Milk,Pregnant,47025,1959,3.47,3.38,3.31,3.34,4.42,4.4,9.8,9.3,0.03,0.03,258,256,218272864,15195626,127,-8,-1,-1,-1,-1,-1,0
23/11/2018,2714,6,2,144,Milk,Insemination,47651,1985,4.24,4.04,2.9,2.92,4.68,4.69,8.8,8.6,0.63,0.16,210,177,841395,1280763,158,0,6,92,38,31,552,0
24/11/2018,26,6,3,110,Milk,Insemination,41516,1729,3.74,3.84,2.96,2.97,4.74,4.76,9.7,9.2,0.06,0.01,208,187,125892651,1170456,105,-6,7,93,45,18,649,0
24/11/2018,86,6,2,145,Milk,Pregnant,46509,1937,3.4,3.41,3.16,3.34,4.36,4.38,9.6,9.3,0.04,0.03,273,255,704693,15192453,130,1,5,120,42,23,601,0
24/11/2018,2714,6,2,145,Milk,Insemination,50687,2111,4.2,4.02,2.87,2.89,4.68,4.67,8.3,8.6,0.32,0.17,185,176,2349631,606519,157,2,4,81,23,55,325,0
25/11/2018,26,6,3,111,Milk,Insemination,42987,1791,3.7,3.83,2.96,2.99,4.73,4.76,9.5,9.2,0.02,0.01,217,185,2582261,717686,111,9,8,91,52,16,730,0
25/11/2018,86,6,2,146,Milk,Pregnant,43979,1832,3.25,3.43,3.18,3.35,4.36,4.39,9.5,9.3,0.05,0.03,281,254,18578,15052554,132,-1,7,87,42,22,609,0
25/11/2018,2714,6,2,146,Milk,Insemination,42324,1763,4.4,4.05,2.76,2.9,4.63,4.67,8.8,8.6,0.24,0.16,201,178,9057321,872693,164,-1,4,97,27,46,387,0
26/11/2018,26,6,3,112,Milk,Insemination,40815,1700,3.78,3.83,2.98,2.99,4.82,4.76,9.3,9.2,0.03,0.01,191,183,27415754,1835699,111,2,8,76,42,21,607,0
26/11/2018,86,6,2,147,Milk,Pregnant,48829,2034,3.37,3.45,3.34,3.32,4.46,4.39,9.7,9.3,0.03,0.03,282,254,239883355,6044894,106,-15,7,109,53,16,763,0
26/11/2018,2714,6,2,147,Milk,Insemination,45761,1906,4.48,4.08,2.83,2.9,4.63,4.68,8.6,8.5,0.2,0.18,205,175,1651961,782187,173,3,5,87,30,41,433,0
27/11/2018,26,6,3,113,Milk,Insemination,43244,1801,3.92,3.81,2.93,2.98,4.79,4.75,10,9.2,0.01,0.01,234,182,812830,962798,111,3,8,80,45,17,637,0
27/11/2018,86,6,2,148,Milk,Pregnant,45584,1899,3.53,3.45,3.37,3.3,4.38,4.39,9.5,9.3,0.04,0.03,271,254,95940035,1936048,119,1,-1,-1,-1,-1,-1,0
27/11/2018,2714,6,2,148,Milk,Insemination,48973,2040,4.36,4.12,2.9,2.88,4.69,4.66,9.2,8.5,0.1,0.14,217,176,4764309,492344,147,-1,8,63,35,32,501,0
28/11/2018,26,6,3,114,Milk,Insemination,42848,1785,3.68,3.82,2.97,2.99,4.74,4.76,9.8,9.1,0.01,0.01,219,180,449779,625780,125,23,7,100,48,17,697,0
28/11/2018,86,6,2,149,Milk,Pregnant,46540,1939,3.39,3.44,3.31,3.29,4.38,4.41,9.6,9.3,0.04,0.03,263,255,11939884,2080189,139,19,-1,-1,-1,-1,-1,0
28/11/2018,2714,6,2,149,Milk,Insemination,47156,1964,4.23,4.22,2.89,2.87,4.74,4.65,8.5,8.4,0.58,0.15,190,178,289067,751289,138,1,5,75,26,48,373,0
29/11/2018,26,6,3,115,Milk,Insemination,43260,1802,3.86,3.86,2.88,2.98,4.79,4.76,10.4,9.2,0.02,0.01,193,186,547015857,609113,111,3,7,87,42,21,612,0
29/11/2018,86,6,2,150,Milk,Pregnant,46443,1935,3.45,3.46,3.37,3.3,4.38,4.4,9.7,9.2,0.04,0.03,274,254,11614487,2197608,159,35,6,101,44,24,607,0
29/11/2018,2714,6,2,150,Milk,Insemination,46024,1917,4.67,4.28,3.08,2.87,4.74,4.67,8.4,8.5,0.9,0.13,229,182,751622,930693,158,0,8,48,27,44,387,0
30/11/2018,26,6,3,116,Milk,Insemination,40440,1685,3.78,3.83,3,2.97,4.76,4.76,9.7,9.2,0.02,0.01,191,187,1931969,646858,114,10,6,113,47,18,679,0
30/11/2018,86,6,2,151,Milk,Pregnant,43804,1825,3.26,3.45,3.28,3.3,4.38,4.39,9.5,9.3,0.05,0.03,247,254,1345860,4266117,134,37,-1,-1,-1,-1,-1,0
30/11/2018,2714,6,2,151,Milk,Insemination,46448,1935,4.28,4.28,2.91,2.87,4.82,4.67,9.1,8.5,0.44,0.18,193,183,13243421,866634,166,8,6,54,22,56,322,0
1/12/18,26,6,3,117,Milk,Insemination,42414,1767,3.73,3.71,2.91,2.91,4.8,4.67,9.5,9.3,0.02,0.01,184,187,397191,614393,120,17,9,75,48,18,676,0
1/12/18,86,6,2,152,Milk,Pregnant,48134,2005,3.5,3.41,3.21,3.3,4.44,4.4,9.8,9.3,0.2,0.03,267,254,28379194,884643,128,2,-1,-1,-1,-1,-1,0
1/12/18,2714,6,2,152,Milk,Insemination,51291,2137,4.44,4.38,2.77,2.89,4.7,4.69,8.9,8.4,0.79,0.18,232,186,5997909,586186,135,4,9,69,43,24,619,0
2/12/18,26,6,3,118,Milk,Insemination,43039,1793,3.65,3.7,2.94,2.9,4.73,4.67,10.1,9.3,0.03,0.01,188,186,489778346,499600,114,7,5,113,41,21,565,0
2/12/18,86,6,2,153,Milk,Pregnant,47200,1966,3.35,3.38,3.39,3.29,4.39,4.39,9.4,9.3,0.19,0.03,267,254,72945736,496483,115,15,9,65,41,24,586,0
2/12/18,2714,6,2,153,Milk,Insemination,47060,1960,4.1,4.38,2.96,2.89,4.76,4.71,8.9,8.5,0.63,0.15,190,187,571478,1110190,188,28,7,40,20,69,282,0
3/12/18,26,6,3,119,Milk,Pregnant,43874,1828,3.73,3.6,2.95,2.82,4.75,4.55,9.6,9.3,0.01,0.01,209,185,767361,479096,107,-2,9,102,61,11,916,0
3/12/18,86,6,2,154,Milk,Pregnant,47665,1986,3.3,3.39,3.21,3.3,4.42,4.4,9.7,9.3,0.04,0.03,264,253,77803618,950615,146,15,-1,-1,-1,-1,-1,0
3/12/18,2714,6,2,154,Milk,Insemination,48918,2038,4.08,4.42,2.98,2.88,4.68,4.71,8.9,8.5,0.32,0.19,189,191,122461703,849613,163,14,6,50,21,62,297,0
4/12/18,26,6,3,120,Milk,Pregnant,41828,1742,3.84,3.59,2.96,2.81,4.75,4.55,11.5,9.3,0.06,0.01,220,184,3810656,538712,111,2,8,95,51,14,760,0
4/12/18,86,6,2,155,Milk,Pregnant,48090,2003,3.43,3.41,3.2,3.33,4.39,4.4,9.9,9.3,0.04,0.03,284,251,1931969,5149376,112,-8,-1,-1,-1,-1,-1,0
4/12/18,2714,6,2,155,Milk,Insemination,41505,1729,4.12,4.37,2.97,2.9,4.75,4.72,8.7,8.5,0.21,0.25,197,191,1517049,783934,171,12,5,83,29,43,415,0
5/12/18,26,6,3,121,Milk,Pregnant,42602,1775,3.71,3.58,2.98,2.8,4.71,4.54,11.3,9.4,0.03,0,210,187,3784426,380977,129,18,7,84,41,21,586,0
5/12/18,86,6,2,156,Milk,Pregnant,46453,1935,3.47,3.4,3.24,3.3,4.36,4.4,9.3,9.4,0.04,0.03,271,250,5308843,3444629,112,15,-1,-1,-1,-1,-1,0
5/12/18,2714,6,2,156,Milk,Insemination,44515,1854,4.28,4.31,2.88,2.93,4.67,4.73,9.2,8.7,0.38,0.25,230,190,682338118,505701,155,-1,10,39,27,42,390,0
6/12/18,26,6,3,122,Milk,Pregnant,44616,1859,3.78,3.57,3.03,2.81,4.77,4.53,10.4,9.5,0.02,0,202,185,29580137,414888,107,-3,8,82,45,17,652,0
6/12/18,86,6,2,157,Milk,Pregnant,45528,1897,3.47,3.38,3.29,3.28,4.44,4.4,9.6,9.4,0.03,0.03,276,251,3614099,1407137,138,9,6,120,46,19,717,0
6/12/18,2714,6,2,157,Milk,Insemination,42568,1773,4.49,4.28,2.96,2.94,4.61,4.74,8.8,8.6,0.14,0.26,186,190,50350077,337912,173,27,5,63,22,62,313,0
7/12/18,26,6,3,123,Milk,Pregnant,43223,1800,3.91,3.58,3.05,2.81,4.79,4.54,10,9.5,0.01,0,210,185,1836538,445012,115,5,7,97,47,19,676,0
7/12/18,86,6,2,158,Milk,Pregnant,46494,1937,3.4,3.39,3.3,3.27,4.36,4.39,9.8,9.4,0.03,0.03,287,253,1479108,1189544,113,-7,6,129,54,16,775,0
7/12/18,2714,6,2,158,Milk,Insemination,50369,2098,4.35,4.3,3.07,2.94,4.65,4.73,9.4,8.6,0.13,0.28,187,191,883080102,474728,165,7,7,63,30,38,438,0
8/12/18,26,6,3,124,Milk,Pregnant,45100,1879,4.02,3.66,2.95,2.9,4.8,4.64,9.5,9.6,0.01,0.01,183,187,489778,739965,126,15,7,69,34,28,483,0
8/12/18,86,6,2,159,Milk,Pregnant,46665,1944,3.47,3.4,3.45,3.26,4.26,4.4,9.7,9.4,0.04,0.03,264,252,515228,1326889,134,20,7,71,34,30,496,0
8/12/18,2714,6,2,159,Milk,Insemination,48484,2020,4.54,4.27,3.07,2.92,4.65,4.71,8.9,8.6,0.45,0.19,213,189,11587777,1211223,172,19,4,90,25,53,358,0
9/12/18,26,6,3,125,Milk,Pregnant,43424,1809,3.95,3.68,3.05,2.91,4.79,4.65,10.5,9.6,0.02,0.01,203,190,2290868,858120,121,11,8,89,49,17,715,0
9/12/18,86,6,2,160,Milk,Pregnant,47120,1963,3.54,3.41,3.21,3.26,4.41,4.4,9.8,9.4,0.04,0.03,260,254,14060467,1361787,122,3,5,136,47,18,679,0
9/12/18,2714,6,2,160,Milk,Insemination,49514,2063,4.25,4.28,3.08,2.94,4.73,4.69,8.9,8.6,0.43,0.19,200,188,2685343,17387189,156,10,7,47,23,58,327,0
10/12/18,26,6,3,126,Milk,Pregnant,43431,1809,3.79,3.81,3.03,2.98,4.77,4.76,10.2,9.6,0.02,0.01,202,191,22284354,858661,112,4,-1,-1,-1,-1,-1,0
10/12/18,86,6,2,161,Milk,Pregnant,46880,1953,3.36,3.41,3.22,3.29,4.38,4.38,9.5,9.4,0.05,0.03,280,254,10789467,1162659,122,10,-1,-1,-1,-1,-1,0
10/12/18,2714,6,2,161,Milk,Insemination,52056,2169,3.93,4.29,2.96,2.99,4.71,4.68,8.9,8.6,0.13,0.16,189,187,1132400,17387189,169,22,8,29,16,83,229,0
11/12/18,26,6,3,127,Milk,Pregnant,42647,1776,3.83,3.85,3.03,3,4.8,4.77,9.2,9.6,0.01,0.01,218,191,22335721,542087,107,21,7,98,48,16,688,0
11/12/18,86,6,2,162,Milk,Pregnant,45414,1892,3.42,3.44,3.46,3.27,4.25,4.38,9.5,9.4,0.05,0.03,245,254,299226348,924231,127,6,6,61,28,38,366,0
11/12/18,2714,6,2,162,Milk,Insemination,49405,2058,4.11,4.31,2.93,3,4.72,4.68,8.8,8.6,0.62,0.12,205,187,9772367,17735262,162,5,5,109,38,30,546,0
12/12/18,26,6,3,128,Milk,Pregnant,42418,1767,3.87,3.86,3.02,3.01,4.82,4.77,9.4,9.6,0.01,0.01,207,190,2280341,1203358,116,8,10,70,49,17,703,0
12/12/18,86,6,2,163,Milk,Pregnant,43289,1803,3.55,3.44,3.3,3.27,4.26,4.37,9.3,9.4,0.06,0.03,241,254,89536505,901018,133,17,6,99,38,23,595,0
12/12/18,2714,6,2,163,Milk,Insemination,51022,2125,4.16,4.29,2.89,3,4.66,4.69,8.7,8.6,0.34,0.08,196,187,19142562,931635,180,31,6,57,25,55,340,0
13/12/2018,26,6,3,129,Milk,Pregnant,44166,1840,3.95,3.86,3,3.02,4.83,4.78,9.8,9.5,0.02,0,202,190,518800,381981,130,28,7,89,44,22,622,0
13/12/2018,86,6,2,164,Milk,Pregnant,44757,1864,3.52,3.45,3.22,3.31,4.19,4.35,9.5,9.4,0.05,0.03,278,252,123026,982487,113,-1,6,99,41,21,595,0
13/12/2018,2714,6,2,164,Milk,Insemination,47741,1989,4.45,4.28,2.89,2.99,4.87,4.68,8.8,8.6,0.62,0.08,205,186,1710014,1300901,161,6,4,111,30,39,444,0
14/12/2018,26,6,3,130,Milk,Pregnant,40810,1700,3.76,3.88,3.02,3.03,4.78,4.79,11.6,9.4,0.03,0,209,186,1093956,463975,155,41,7,93,45,20,652,0
14/12/2018,86,6,2,165,Milk,Pregnant,42801,1783,3.38,3.46,3.32,3.32,4.23,4.34,9.8,9.4,0.06,0.03,239,247,283791947,1492569,131,10,5,106,37,26,531,0
14/12/2018,2714,6,2,165,Milk,Insemination,49822,2075,4.28,4.25,2.89,2.99,4.6,4.68,8.5,8.6,0.53,0.1,193,186,286417651,1300901,182,12,5,55,19,71,274,0
15/12/2018,26,6,3,131,Milk,Pregnant,42784,1236,3.88,3.95,3.01,3.05,4.8,4.81,8.9,9.2,0,0.01,196,184,849180,488653,110,-2,9,70,46,18,630,0
15/12/2018,86,6,2,166,Milk,Pregnant,45717,1316,3.46,3.52,3.31,3.32,4.28,4.34,9.5,9.4,0.04,0.03,255,253,1541699477,1288867,125,7,6,112,47,19,673,0
15/12/2018,2714,6,2,166,Milk,Insemination,49928,1430,4.24,4.31,2.96,3.01,4.71,4.72,8.4,8.7,0.58,0.19,195,185,441570,616539,446,169,5,53,18,137,264,0
16/12/2018,26,6,3,132,Milk,Pregnant,43066,1794,3.79,3.88,3.03,3.01,4.79,4.8,10.3,9.4,0.01,0.01,200,183,21527,538514,122,11,8,89,47,19,712,0
16/12/2018,86,6,2,167,Milk,Pregnant,48593,2024,3.68,3.46,3.36,3.31,4.29,4.28,10.3,9.4,0.04,0.04,268,242,140281471,5226762,116,-1,5,147,51,17,736,0
16/12/2018,2714,6,2,167,Milk,Insemination,53783,2240,4.18,4.24,2.98,2.96,4.72,4.71,8.7,8.5,0.03,0.25,215,189,22961489,530848,166,11,8,82,46,26,658,0
17/12/2018,26,6,3,133,Milk,Pregnant,43445,1810,3.82,3.86,3.06,3.02,4.79,4.81,10.3,9.4,0.01,0.01,218,185,501187013,406263,104,-8,8,91,51,16,730,0
17/12/2018,86,6,2,168,Milk,Pregnant,46761,1948,3.48,3.46,3.38,3.3,4.39,4.29,9.9,9.4,0.04,0.04,265,240,1901079515,5829290,110,-7,6,124,52,15,745,0
17/12/2018,2714,6,2,168,Milk,Insemination,45605,1900,4.19,4.17,2.86,2.94,4.72,4.71,8.5,8.5,0.34,0.25,185,188,28973428,552394,180,5,5,92,32,39,460,0
18/12/2018,26,6,3,134,Milk,Pregnant,43283,1803,4.03,3.83,3.09,3.02,4.82,4.8,10.9,9.4,0.02,0,209,185,1702158,299364,135,21,8,84,48,18,673,
18/12/2018,86,6,2,169,Milk,Pregnant,44525,1855,3.41,3.48,3.44,3.33,4.35,4.27,9.9,9.4,0.04,0.04,248,241,258225842,49914854,120,43,-1,-1,-1,-1,-1,
18/12/2018,2714,6,2,169,Milk,Insemination,46995,1958,4.42,4.19,2.91,2.93,4.73,4.71,8.4,8.4,0.52,0.24,181,191,438530898,813911,161,8,5,89,31,36,447,0
19/12/2018,26,6,3,135,Milk,Pregnant,43583,1815,3.76,3.84,3,3.02,4.76,4.81,9.1,9.4,0,0.01,190,187,121618610,297748,129,19,7,104,50,17,730,0
19/12/2018,86,6,2,170,Milk,Pregnant,46925,1955,3.32,3.51,3.2,3.35,4.39,4.27,9.6,9.4,0.03,0.04,247,241,7413100,50539037,125,9,-1,-1,-1,-1,-1,0
19/12/2018,2714,6,2,170,Milk,Insemination,52079,2169,4.03,4.23,2.96,2.92,4.65,4.71,8.9,8.4,0.27,0.3,195,189,106414406,1592476,169,-1,4,96,27,49,382,0
20/12/2018,26,6,3,136,Milk,Pregnant,44845,1868,3.97,3.87,3.01,3.03,4.8,4.81,10.6,9.6,0.03,0.01,252,187,6251726,171878,130,11,8,84,47,19,676,0
20/12/2018,86,6,2,171,Milk,Pregnant,47659,1985,3.3,3.51,3.39,3.35,4.3,4.29,9.8,9.5,0.04,0.03,272,239,84527893,7590527,127,7,8,90,50,16,718,0
20/12/2018,2714,6,2,171,Milk,Insemination,54302,2262,4.07,4.28,2.9,2.92,4.68,4.71,8.8,8.4,0.11,0.26,188,188,946236,1724429,178,6,6,76,32,39,456,0
21/12/2018,26,6,3,137,Milk,Pregnant,41395,1724,3.61,3.85,3.02,3.02,4.77,4.8,10.5,9.6,0,0.01,197,186,2594179,248821,122,8,12,55,46,20,658,0
21/12/2018,86,6,2,172,Milk,Pregnant,50118,2088,3.47,3.47,3.26,3.33,4.39,4.31,10.1,9.6,0.03,0.03,270,243,2710192,4186494,133,31,-1,-1,-1,-1,-1,0
